longitude,latitude,StateCode,LGA,LGA NAME,year,Median Age Ð Males (years),Median Age Ð Females (years),Median Age Ð Persons (years),Births,Total fertility rate (per female),Deaths,Population density (persons/km2),Arrivals,Departures,Postgraduate degree (%),Train or tram To Work,Bus To Work,Car (as driver; passenger) To Work,Motor bike/scooter To Work,Bicycle To Work,Other (inc. taxis) To Work,Couple families with children under 15 and/or dependent students,Couple families with non-dependent children only,Couple families without children,One parent families; children under 15 and/or dependent students,One parent families; non-dependent children only,Broadband connection (%)
116.3567191,-24.72579077,5,58470,Upper Gascoyne (S),2010,30,22.9,27,,,,,22,5,,,,,,,,,,,,,
116.3567191,-24.72579077,5,58470,Upper Gascoyne (S),2011,27,21.4,26.1,5,,,,16,10,2.2,,,26,,,3,14,4,20,16,,27.7
116.3567191,-24.72579077,5,58470,Upper Gascoyne (S),2012,28,21.7,26.6,3,,,,11,16,,,,,,,,,,,,,
116.3567191,-24.72579077,5,58470,Upper Gascoyne (S),2013,30,21.4,26.4,4,,,,25,14,,,,,,,,,,,,,
116.3567191,-24.72579077,5,58470,Upper Gascoyne (S),2014,30.5,21.2,26.5,,,,,12,32,,,,,,,,,,,,,
115.9014627,-31.97972267,5,58510,Victoria Park (T),2010,33.7,34.9,34.3,508,1.6,333,1874,4502,5150,,,,,,,,,,,,,
115.9014627,-31.97972267,5,58510,Victoria Park (T),2011,33.5,34.8,34.1,523,1.6,319,1936.2,4466,4794,5.7,698,1805,9938,120,377,338,2335,354,3565,630,391,65.6
115.9014627,-31.97972267,5,58510,Victoria Park (T),2012,33.3,34.4,33.9,529,1.6,343,2019.8,4346,4771,,,,,,,,,,,,,
115.9014627,-31.97972267,5,58510,Victoria Park (T),2013,33.1,34.1,33.6,550,1.6,332,2101,4209,4825,,,,,,,,,,,,,
115.9014627,-31.97972267,5,58510,Victoria Park (T),2014,33.4,34.2,33.8,565,1.5,368,2126.7,4154,5217,,,,,,,,,,,,,
116.3195942,-31.0143423,5,58540,Victoria Plains (S),2010,40.6,37.6,39.5,16,3.4,3,0.4,51,54,,,,,,,,,,,,,
116.3195942,-31.0143423,5,58540,Victoria Plains (S),2011,41.5,36.6,39.5,11,2.6,9,0.4,53,83,0.9,,4,228,3,,27,98,10,102,11,5,62.2
116.3195942,-31.0143423,5,58540,Victoria Plains (S),2012,40.7,36.1,38.6,11,2.2,6,0.4,47,94,,,,,,,,,,,,,
116.3195942,-31.0143423,5,58540,Victoria Plains (S),2013,41,36.1,39,11,1.9,4,0.4,46,60,,,,,,,,,,,,,
116.3195942,-31.0143423,5,58540,Victoria Plains (S),2014,40.9,36,39,18,2.3,4,0.4,68,52,,,,,,,,,,,,,
115.8525446,-31.93129054,5,58570,Vincent (T),2010,34.4,34.6,34.5,468,1.5,197,2878.5,4499,4601,,,,,,,,,,,,,
115.8525446,-31.93129054,5,58570,Vincent (T),2011,34,34.3,34.2,443,1.5,206,2976,4484,4495,6.5,478,1695,9842,179,655,320,2451,352,3510,500,335,67.5
115.8525446,-31.93129054,5,58570,Vincent (T),2012,33.7,33.7,33.7,450,1.4,205,3097.3,4334,4689,,,,,,,,,,,,,
115.8525446,-31.93129054,5,58570,Vincent (T),2013,33.5,33.4,33.5,455,1.3,206,3224.9,4119,4591,,,,,,,,,,,,,
115.8525446,-31.93129054,5,58570,Vincent (T),2014,33.6,33.5,33.5,439,1.3,237,3276.8,4074,4301,,,,,,,,,,,,,
117.3699144,-33.27667587,5,58610,Wagin (S),2010,45.7,45.1,45.5,26,3,18,1,172,167,,,,,,,,,,,,,
117.3699144,-33.27667587,5,58610,Wagin (S),2011,45.8,45.9,45.9,27,3,17,1,142,160,0.5,3,10,449,,10,46,168,19,244,38,22,59.2
117.3699144,-33.27667587,5,58610,Wagin (S),2012,45.6,46,45.8,31,2.9,26,1,125,127,,,,,,,,,,,,,
117.3699144,-33.27667587,5,58610,Wagin (S),2013,45.9,46.5,46.1,23,2.8,16,1,122,132,,,,,,,,,,,,,
117.3699144,-33.27667587,5,58610,Wagin (S),2014,46.9,45.9,46.5,34,3,18,1,122,145,,,,,,,,,,,,,
116.5819764,-32.54740963,5,58680,Wandering (S),2010,42.2,41.2,41.8,7,,,0.2,66,53,,,,,,,,,,,,,
116.5819764,-32.54740963,5,58680,Wandering (S),2011,44.3,41.3,43,3,,,0.2,44,32,0.9,,3,121,,,8,51,7,69,6,5,67.2
116.5819764,-32.54740963,5,58680,Wandering (S),2012,44.6,41.6,43.2,5,,4,0.2,55,49,,,,,,,,,,,,,
116.5819764,-32.54740963,5,58680,Wandering (S),2013,44.6,43.4,44,4,,,0.2,48,34,,,,,,,,,,,,,
116.5819764,-32.54740963,5,58680,Wandering (S),2014,44.1,42.9,43.6,4,,,0.2,38,32,,,,,,,,,,,,,
115.7632574,-31.61228049,5,58760,Wanneroo (C),2010,32.1,33.5,32.8,2537,2.3,678,223,14611,11712,,,,,,,,,,,,,
115.7632574,-31.61228049,5,58760,Wanneroo (C),2011,32,33,32.5,2636,2.2,636,234,15290,11381,1.4,2146,1209,51201,362,239,2118,18293,3136,13353,4517,1708,73.2
115.7632574,-31.61228049,5,58760,Wanneroo (C),2012,31.9,32.9,32.4,2784,2.1,725,247.9,14901,11537,,,,,,,,,,,,,
115.7632574,-31.61228049,5,58760,Wanneroo (C),2013,31.8,32.9,32.3,2929,2.1,740,260.6,15243,11911,,,,,,,,,,,,,
115.7632574,-31.61228049,5,58760,Wanneroo (C),2014,32,32.9,32.4,2991,2.1,744,271.2,14915,12567,,,,,,,,,,,,,
115.9201796,-32.85792241,5,58820,Waroona (S),2010,42,41.4,41.7,44,2.4,31,4.4,315,328,,,,,,,,,,,,,
115.9201796,-32.85792241,5,58820,Waroona (S),2011,42.7,41.4,42,38,2,36,4.5,357,338,0.7,3,32,1057,3,3,47,315,74,444,107,44,60.3
115.9201796,-32.85792241,5,58820,Waroona (S),2012,41.9,41.9,41.9,41,2,24,4.5,349,331,,,,,,,,,,,,,
115.9201796,-32.85792241,5,58820,Waroona (S),2013,41.5,42.3,42,47,2,22,4.6,410,307,,,,,,,,,,,,,
115.9201796,-32.85792241,5,58820,Waroona (S),2014,40.5,42.4,41.5,54,2.2,30,4.8,439,325,,,,,,,,,,,,,
116.7394788,-33.45715287,5,58890,West Arthur (S),2010,42.4,42.2,42.3,19,3.9,4,0.3,56,66,,,,,,,,,,,,,
116.7394788,-33.45715287,5,58890,West Arthur (S),2011,43.9,41.8,42.6,12,3.9,3,0.3,60,56,0.4,,3,192,,,22,95,12,132,8,8,62.4
116.7394788,-33.45715287,5,58890,West Arthur (S),2012,43.4,42.3,42.7,12,3.7,,0.3,48,93,,,,,,,,,,,,,
116.7394788,-33.45715287,5,58890,West Arthur (S),2013,43.6,42.7,43,11,3.1,,0.3,44,70,,,,,,,,,,,,,
116.7394788,-33.45715287,5,58890,West Arthur (S),2014,44.5,43.2,43.6,6,,3,0.3,28,43,,,,,,,,,,,,,
118.6568761,-30.96826193,5,59030,Westonia (S),2010,45,41,42.7,,,,0.1,18,20,,,,,,,,,,,,,
118.6568761,-30.96826193,5,59030,Westonia (S),2011,45.1,42.8,44,,,,0.1,14,25,1.7,,19,74,,,4,24,4,36,3,,57.7
118.6568761,-30.96826193,5,59030,Westonia (S),2012,45.5,40.3,43.7,5,,3,0.1,18,13,,,,,,,,,,,,,
118.6568761,-30.96826193,5,59030,Westonia (S),2013,44,40,43.5,,,,0.1,24,12,,,,,,,,,,,,,
118.6568761,-30.96826193,5,59030,Westonia (S),2014,44,43.5,43.9,3,,,0.1,12,13,,,,,,,,,,,,,
117.6716789,-32.80677555,5,59100,Wickepin (S),2010,45.8,38.5,43.1,20,3.4,4,0.4,66,59,,,,,,,,,,,,,
117.6716789,-32.80677555,5,59100,Wickepin (S),2011,45.3,36.8,41.7,12,3.4,3,0.4,49,66,,,,162,5,4,21,78,4,94,22,13,62.5
117.6716789,-32.80677555,5,59100,Wickepin (S),2012,45.3,39.4,43.1,11,3.5,,0.4,66,68,,,,,,,,,,,,,
117.6716789,-32.80677555,5,59100,Wickepin (S),2013,46,41.1,44.1,14,,5,0.4,47,68,,,,,,,,,,,,,
117.6716789,-32.80677555,5,59100,Wickepin (S),2014,46.4,43.5,45.3,4,,4,0.4,41,71,,,,,,,,,,,,,
116.7281009,-33.07140959,5,59170,Williams (S),2010,42,42.2,42.1,19,4.4,3,0.4,75,91,,,,,,,,,,,,,
116.7281009,-33.07140959,5,59170,Williams (S),2011,39.1,41,40.1,14,3.7,4,0.4,49,76,0.6,,3,294,,,21,89,11,146,19,6,62.9
116.7281009,-33.07140959,5,59170,Williams (S),2012,38.7,42,40.1,15,3.5,5,0.4,56,71,,,,,,,,,,,,,
116.7281009,-33.07140959,5,59170,Williams (S),2013,38.5,40.7,39.4,10,2.8,,0.4,53,92,,,,,,,,,,,,,
116.7281009,-33.07140959,5,59170,Williams (S),2014,38.6,42.5,40,18,3.4,3,0.4,73,79,,,,,,,,,,,,,
122.2450699,-25.3120532,5,59250,Wiluna (S),2010,35.1,31.9,34,8,,8,,68,86,,,,,,,,,,,,,
122.2450699,-25.3120532,5,59250,Wiluna (S),2011,36,31.2,34.6,5,,3,,57,77,1.6,,201,197,,,118,30,3,26,24,10,35.2
122.2450699,-25.3120532,5,59250,Wiluna (S),2012,35.7,33,34.7,11,1.6,3,,46,92,,,,,,,,,,,,,
122.2450699,-25.3120532,5,59250,Wiluna (S),2013,35.5,32.6,34.6,5,,3,,60,89,,,,,,,,,,,,,
122.2450699,-25.3120532,5,59250,Wiluna (S),2014,36.1,32.7,35,11,2,6,,72,68,,,,,,,,,,,,,
116.8426142,-30.71713078,5,59310,Wongan-Ballidu (S),2010,38.8,38.7,38.7,30,2.8,10,0.4,144,129,,,,,,,,,,,,,
116.8426142,-30.71713078,5,59310,Wongan-Ballidu (S),2011,37.8,37.4,37.7,29,2.9,6,0.4,103,141,0.3,,4,430,4,3,25,141,14,168,36,12,64.7
116.8426142,-30.71713078,5,59310,Wongan-Ballidu (S),2012,38,37.9,38,26,3.3,6,0.4,131,155,,,,,,,,,,,,,
116.8426142,-30.71713078,5,59310,Wongan-Ballidu (S),2013,38.7,36.6,37.5,25,3.3,5,0.4,104,136,,,,,,,,,,,,,
116.8426142,-30.71713078,5,59310,Wongan-Ballidu (S),2014,38.4,37.3,37.7,24,3.3,10,0.4,84,147,,,,,,,,,,,,,
117.3381462,-33.53361217,5,59320,Woodanilling (S),2010,38.5,35.4,36.9,4,,,0.4,45,32,,,,,,,,,,,,,
117.3381462,-33.53361217,5,59320,Woodanilling (S),2011,35,32.8,33.7,8,,3,0.4,32,42,,,,90,,3,5,46,3,54,15,3,64.8
117.3381462,-33.53361217,5,59320,Woodanilling (S),2012,33.9,31.6,33.2,3,,,0.4,11,24,,,,,,,,,,,,,
117.3381462,-33.53361217,5,59320,Woodanilling (S),2013,34,32.3,33.6,3,,,0.4,18,16,,,,,,,,,,,,,
117.3381462,-33.53361217,5,59320,Woodanilling (S),2014,37.6,33.1,35,10,,4,0.4,36,31,,,,,,,,,,,,,
117.4352607,-31.18669227,5,59330,Wyalkatchem (S),2010,46.3,42.5,44.6,7,,,0.3,33,48,,,,,,,,,,,,,
117.4352607,-31.18669227,5,59330,Wyalkatchem (S),2011,45.2,44.8,45.3,3,,7,0.3,57,55,1,,3,120,3,,21,43,8,62,11,3,54.7
117.4352607,-31.18669227,5,59330,Wyalkatchem (S),2012,45.2,46.2,45.8,12,,6,0.3,51,47,,,,,,,,,,,,,
117.4352607,-31.18669227,5,59330,Wyalkatchem (S),2013,44.4,46.3,45.2,5,,3,0.3,56,45,,,,,,,,,,,,,
117.4352607,-31.18669227,5,59330,Wyalkatchem (S),2014,45.3,46.3,45.8,6,,6,0.3,41,57,,,,,,,,,,,,,
127.0517669,-15.55920812,5,59340,Wyndham-East Kimberley (S),2010,31.6,29,30.2,163,2.7,37,0.1,874,846,,,,,,,,,,,,,
127.0517669,-15.55920812,5,59340,Wyndham-East Kimberley (S),2011,31.8,30.2,30.9,167,2.6,55,0.1,841,822,1.9,5,190,2015,51,95,128,592,50,662,278,58,48
127.0517669,-15.55920812,5,59340,Wyndham-East Kimberley (S),2012,32,30.4,31.1,178,2.6,30,0.1,828,768,,,,,,,,,,,,,
127.0517669,-15.55920812,5,59340,Wyndham-East Kimberley (S),2013,31.9,30.7,31.2,166,2.6,31,0.1,805,802,,,,,,,,,,,,,
127.0517669,-15.55920812,5,59340,Wyndham-East Kimberley (S),2014,32.4,30.9,31.6,188,2.6,44,0.1,720,874,,,,,,,,,,,,,
117.0502234,-28.56525686,5,59350,Yalgoo (S),2010,35.2,32.3,34.6,7,,,,35,42,,,,,,,,,,,,,
117.0502234,-28.56525686,5,59350,Yalgoo (S),2011,35.1,29.9,33.6,3,,,,41,14,0.9,,40,87,,,45,12,6,16,9,3,37.2
117.0502234,-28.56525686,5,59350,Yalgoo (S),2012,35,32.5,34.8,3,,,,20,33,,,,,,,,,,,,,
117.0502234,-28.56525686,5,59350,Yalgoo (S),2013,35.2,35.5,35.3,,,,,32,32,,,,,,,,,,,,,
117.0502234,-28.56525686,5,59350,Yalgoo (S),2014,35.9,32.7,35.9,,,,,33,44,,,,,,,,,,,,,
119.3418089,-30.95864555,5,59360,Yilgarn (S),2010,39.2,35.6,37.4,19,2.3,9,0.1,138,125,,,,,,,,,,,,,
119.3418089,-30.95864555,5,59360,Yilgarn (S),2011,39.4,36.3,37.8,19,2.2,11,0.1,149,217,0.5,3,118,402,3,3,71,122,25,136,30,12,57.2
119.3418089,-30.95864555,5,59360,Yilgarn (S),2012,38.9,36.9,38.2,15,2.1,7,0.1,121,169,,,,,,,,,,,,,
119.3418089,-30.95864555,5,59360,Yilgarn (S),2013,38.6,36.2,37.8,6,,10,0.1,95,133,,,,,,,,,,,,,
119.3418089,-30.95864555,5,59360,Yilgarn (S),2014,40.4,38.7,39.9,14,1.8,12,0.1,92,154,,,,,,,,,,,,,
116.7354279,-31.92637971,5,59370,York (S),2010,46.1,47,46.5,34,2.5,29,1.6,349,257,,,,,,,,,,,,,
116.7354279,-31.92637971,5,59370,York (S),2011,46.7,47.4,47,35,2.5,26,1.6,284,298,1.4,5,25,869,9,3,70,282,48,504,96,31,60.1
116.7354279,-31.92637971,5,59370,York (S),2012,47.5,47.4,47.4,35,2.4,41,1.6,305,299,,,,,,,,,,,,,
116.7354279,-31.92637971,5,59370,York (S),2013,47.6,47.4,47.5,32,2.3,33,1.7,270,295,,,,,,,,,,,,,
116.7354279,-31.92637971,5,59370,York (S),2014,48.7,47.8,48.3,32,2.2,33,1.6,288,313,,,,,,,,,,,,,
148.0498249,-41.42517582,6,60210,Break O'Day (M),2010,50,47.9,49,64,2.5,72,1.8,526,456,,,,,,,,,,,,,
148.0498249,-41.42517582,6,60210,Break O'Day (M),2011,50.8,48.6,49.8,68,2.5,71,1.8,461,477,1,,4,1286,8,10,61,446,82,909,180,69,51
148.0498249,-41.42517582,6,60210,Break O'Day (M),2012,51.3,49.5,50.5,50,2.4,74,1.8,422,437,,,,,,,,,,,,,
148.0498249,-41.42517582,6,60210,Break O'Day (M),2013,51.9,50.1,51.1,58,2.3,64,1.8,404,435,,,,,,,,,,,,,
148.0498249,-41.42517582,6,60210,Break O'Day (M),2014,52.5,50.8,51.6,57,2.2,70,1.8,465,403,,,,,,,,,,,,,
147.2608641,-42.71933976,6,60410,Brighton (M),2010,32.1,32.8,32.5,310,2.9,93,90.9,1498,1224,,,,,,,,,,,,,
147.2608641,-42.71933976,6,60410,Brighton (M),2011,32.6,33.2,32.9,311,2.9,87,91.6,1405,1244,0.4,4,130,4617,28,4,140,1493,292,1357,852,224,57.9
147.2608641,-42.71933976,6,60410,Brighton (M),2012,33.4,33.8,33.7,279,2.7,101,92.2,1251,1291,,,,,,,,,,,,,
147.2608641,-42.71933976,6,60410,Brighton (M),2013,34,34.5,34.3,278,2.6,92,92.3,1121,1243,,,,,,,,,,,,,
147.2608641,-42.71933976,6,60410,Brighton (M),2014,34.7,35.2,35,267,2.6,115,92.4,1262,1253,,,,,,,,,,,,,
145.8061937,-41.21605783,6,60610,Burnie (C),2010,37.7,38.9,38.3,266,2.2,175,32.9,1279,1477,,,,,,,,,,,,,
145.8061937,-41.21605783,6,60610,Burnie (C),2011,37.9,39,38.5,271,2.2,177,33,1479,1532,1.2,8,90,5950,28,21,146,1657,367,2164,742,268,58.5
145.8061937,-41.21605783,6,60610,Burnie (C),2012,37.8,39.6,38.7,249,2,159,33,1302,1420,,,,,,,,,,,,,
145.8061937,-41.21605783,6,60610,Burnie (C),2013,38.2,40,39.1,260,2,161,32.7,1100,1479,,,,,,,,,,,,,
145.8061937,-41.21605783,6,60610,Burnie (C),2014,38.6,40.4,39.5,237,2,177,32.6,1183,1485,,,,,,,,,,,,,
146.0400234,-41.28124765,6,60810,Central Coast (M),2010,42.3,43.7,43.1,224,2.2,213,23.9,1316,1351,,,,,,,,,,,,,
146.0400234,-41.28124765,6,60810,Central Coast (M),2011,42.8,44.1,43.5,240,2.2,206,23.9,1385,1433,1,3,73,6548,36,29,166,1889,452,2665,647,261,59.6
146.0400234,-41.28124765,6,60810,Central Coast (M),2012,43.3,44.5,43.9,222,2.1,212,24,1278,1326,,,,,,,,,,,,,
146.0400234,-41.28124765,6,60810,Central Coast (M),2013,43.9,44.8,44.4,224,2.1,215,24,1151,1163,,,,,,,,,,,,,
146.0400234,-41.28124765,6,60810,Central Coast (M),2014,44.5,45.1,44.8,219,2,198,24,1268,1200,,,,,,,,,,,,,
146.6460584,-42.21234563,6,61010,Central Highlands (M),2010,46,42.8,44.5,32,2.8,9,0.3,215,205,,,,,,,,,,,,,
146.6460584,-42.21234563,6,61010,Central Highlands (M),2011,47.2,43.5,45.3,35,2.6,13,0.3,179,191,0.9,,8,480,11,6,27,179,34,328,44,34,45.7
146.6460584,-42.21234563,6,61010,Central Highlands (M),2012,46.9,43.1,45.4,31,2.6,21,0.3,172,181,,,,,,,,,,,,,
146.6460584,-42.21234563,6,61010,Central Highlands (M),2013,47.6,43.8,46.3,31,2.6,16,0.3,150,172,,,,,,,,,,,,,
146.6460584,-42.21234563,6,61010,Central Highlands (M),2014,48.6,45.3,47.4,21,2.3,21,0.3,163,167,,,,,,,,,,,,,
145.0146543,-41.07894879,6,61210,Circular Head (M),2010,37.7,37.9,37.8,127,2.8,77,1.7,328,489,,,,,,,,,,,,,
145.0146543,-41.07894879,6,61210,Circular Head (M),2011,38.2,38.3,38.3,126,2.8,66,1.7,384,499,0.5,,8,2470,110,11,110,814,133,921,199,83,58.2
145.0146543,-41.07894879,6,61210,Circular Head (M),2012,38.8,39.1,39,108,2.6,54,1.7,379,498,,,,,,,,,,,,,
145.0146543,-41.07894879,6,61210,Circular Head (M),2013,38.8,39.5,39.2,98,2.4,73,1.7,334,400,,,,,,,,,,,,,
145.0146543,-41.07894879,6,61210,Circular Head (M),2014,38.6,39.8,39.3,105,2.3,60,1.7,413,436,,,,,,,,,,,,,
147.434135,-42.83702574,6,61410,Clarence (C),2010,39.2,41.9,40.5,658,2.2,447,138.6,3624,3263,,,,,,,,,,,,,
147.434135,-42.83702574,6,61410,Clarence (C),2011,39.6,42.2,40.9,756,2.3,434,139.8,3516,3300,2.4,10,1259,17104,97,137,360,4806,1086,5860,1718,810,64.5
147.434135,-42.83702574,6,61410,Clarence (C),2012,39.7,42.5,41.1,651,2.2,461,140.5,3158,3225,,,,,,,,,,,,,
147.434135,-42.83702574,6,61410,Clarence (C),2013,39.8,42.7,41.4,634,2.2,480,141.7,3105,3007,,,,,,,,,,,,,
147.434135,-42.83702574,6,61410,Clarence (C),2014,39.9,43,41.6,675,2.1,453,143,3092,3034,,,,,,,,,,,,,
146.4213558,-42.81296966,6,61510,Derwent Valley (M),2010,38.8,40.8,39.9,134,2.5,97,2.4,729,718,,,,,,,,,,,,,
146.4213558,-42.81296966,6,61510,Derwent Valley (M),2011,39.4,41.3,40.4,127,2.4,97,2.4,600,681,0.9,3,80,2827,9,,99,930,247,1067,315,127,53
146.4213558,-42.81296966,6,61510,Derwent Valley (M),2012,39.5,41.9,40.8,144,2.5,90,2.4,600,646,,,,,,,,,,,,,
146.4213558,-42.81296966,6,61510,Derwent Valley (M),2013,40,42.5,41.4,109,2.4,68,2.4,545,650,,,,,,,,,,,,,
146.4213558,-42.81296966,6,61510,Derwent Valley (M),2014,40.2,43,41.8,124,2.4,94,2.4,662,588,,,,,,,,,,,,,
146.3118994,-41.20869693,6,61610,Devonport (C),2010,38.9,41.6,40.3,339,2.3,219,231.1,1703,1845,,,,,,,,,,,,,
146.3118994,-41.20869693,6,61610,Devonport (C),2011,39.3,41.8,40.6,333,2.2,259,231.5,1990,1747,0.8,3,57,7461,35,58,167,2031,453,2821,973,377,56.9
146.3118994,-41.20869693,6,61610,Devonport (C),2012,39.6,41.8,40.8,317,2.2,230,231.1,1625,1794,,,,,,,,,,,,,
146.3118994,-41.20869693,6,61610,Devonport (C),2013,40,42,41.1,304,2.1,267,230,1354,1598,,,,,,,,,,,,,
146.3118994,-41.20869693,6,61610,Devonport (C),2014,40.4,42.3,41.4,304,2.1,227,229.6,1619,1692,,,,,,,,,,,,,
147.7083959,-41.07190908,6,61810,Dorset (M),2010,43.2,43.7,43.4,78,2.5,85,2.2,356,377,,,,,,,,,,,,,
147.7083959,-41.07190908,6,61810,Dorset (M),2011,43.6,44.3,44,79,2.4,68,2.2,367,413,0.9,,15,1781,25,6,88,579,117,916,169,81,55
147.7083959,-41.07190908,6,61810,Dorset (M),2012,44.8,45.4,45.1,80,2.3,58,2.2,386,441,,,,,,,,,,,,,
147.7083959,-41.07190908,6,61810,Dorset (M),2013,45.6,46.4,46,73,2.3,59,2.2,368,369,,,,,,,,,,,,,
147.7083959,-41.07190908,6,61810,Dorset (M),2014,46.4,47.3,46.9,74,2.3,75,2.2,322,378,,,,,,,,,,,,,
148.0978489,-40.11936708,6,62010,Flinders (M),2010,51,52.9,51.6,11,,11,0.4,56,67,,,,,,,,,,,,,
148.0978489,-40.11936708,6,62010,Flinders (M),2011,52.4,54.2,52.8,9,,7,0.4,75,73,3.3,,3,223,5,,12,50,10,134,10,7,53.4
148.0978489,-40.11936708,6,62010,Flinders (M),2012,52.6,55.3,54.2,11,,7,0.4,70,46,,,,,,,,,,,,,
148.0978489,-40.11936708,6,62010,Flinders (M),2013,53.2,55.7,54.6,6,,11,0.4,43,57,,,,,,,,,,,,,
148.0978489,-40.11936708,6,62010,Flinders (M),2014,54.2,56.2,55.2,9,,10,0.4,58,48,,,,,,,,,,,,,
147.0260166,-41.10217987,6,62210,George Town (M),2010,42.2,40.3,41.3,96,2.6,60,10.5,491,537,,,,,,,,,,,,,
147.0260166,-41.10217987,6,62210,George Town (M),2011,42.9,41,42,98,2.6,76,10.5,507,505,0.8,,11,1844,10,19,35,560,142,805,263,94,54
147.0260166,-41.10217987,6,62210,George Town (M),2012,43.4,41.6,42.6,79,2.4,66,10.4,378,483,,,,,,,,,,,,,
147.0260166,-41.10217987,6,62210,George Town (M),2013,43.8,42.2,43,90,2.4,77,10.5,456,445,,,,,,,,,,,,,
147.0260166,-41.10217987,6,62210,George Town (M),2014,44.4,42.6,43.5,74,2.3,71,10.4,411,448,,,,,,,,,,,,,
147.9653406,-42.26921434,6,62410,Glamorgan/Spring Bay (M),2010,51.6,51.6,51.6,40,2.4,32,1.7,332,333,,,,,,,,,,,,,
147.9653406,-42.26921434,6,62410,Glamorgan/Spring Bay (M),2011,52.5,53.1,52.8,30,2.1,45,1.7,338,319,1.3,4,3,967,3,8,52,268,54,694,76,47,51.3
147.9653406,-42.26921434,6,62410,Glamorgan/Spring Bay (M),2012,53,54,53.6,28,2,54,1.7,258,261,,,,,,,,,,,,,
147.9653406,-42.26921434,6,62410,Glamorgan/Spring Bay (M),2013,53.5,54.7,54.2,29,1.9,57,1.7,293,264,,,,,,,,,,,,,
147.9653406,-42.26921434,6,62410,Glamorgan/Spring Bay (M),2014,54,55,54.5,36,2,48,1.7,350,297,,,,,,,,,,,,,
147.2197605,-42.83933315,6,62610,Glenorchy (C),2010,37.2,40.1,38.7,657,2.3,449,373.5,3659,3930,,,,,,,,,,,,,
147.2197605,-42.83933315,6,62610,Glenorchy (C),2011,37.2,40,38.7,673,2.2,369,374.8,3623,3901,1.2,7,951,13651,112,134,364,3563,925,4375,1971,831,54.7
147.2197605,-42.83933315,6,62610,Glenorchy (C),2012,37.4,40.5,39,643,2.2,440,374.5,3154,3621,,,,,,,,,,,,,
147.2197605,-42.83933315,6,62610,Glenorchy (C),2013,37.4,40.5,39,653,2.2,380,375.6,3068,3430,,,,,,,,,,,,,
147.2197605,-42.83933315,6,62610,Glenorchy (C),2014,37.5,40.6,39.1,620,2.2,436,376.6,3117,3497,,,,,,,,,,,,,
147.2876066,-42.89783875,6,62810,Hobart (C),2010,36.3,39.1,37.7,539,1.5,424,645.5,4688,4622,,,,,,,,,,,,,
147.2876066,-42.89783875,6,62810,Hobart (C),2011,36.5,39.4,37.9,556,1.6,440,647.9,4396,4631,8,18,1196,13634,141,499,343,4073,596,5169,1194,506,68.4
147.2876066,-42.89783875,6,62810,Hobart (C),2012,36.9,39.6,38.3,505,1.6,472,646,3811,4613,,,,,,,,,,,,,
147.2876066,-42.89783875,6,62810,Hobart (C),2013,37.1,39.9,38.5,523,1.6,442,647.3,3823,4086,,,,,,,,,,,,,
147.2876066,-42.89783875,6,62810,Hobart (C),2014,37.4,40.1,38.8,469,1.5,423,650.2,3925,4245,,,,,,,,,,,,,
146.5971548,-43.25142971,6,63010,Huon Valley (M),2010,41.2,41.3,41.3,196,2.5,112,2.8,1030,1078,,,,,,,,,,,,,
146.5971548,-43.25142971,6,63010,Huon Valley (M),2011,42,41.9,41.9,177,2.3,115,2.9,1010,1008,2.2,5,100,4332,22,12,140,1426,270,1924,439,188,60.5
146.5971548,-43.25142971,6,63010,Huon Valley (M),2012,42.6,42.5,42.6,209,2.4,134,2.9,989,993,,,,,,,,,,,,,
146.5971548,-43.25142971,6,63010,Huon Valley (M),2013,43,43.1,43,179,2.3,147,2.9,1012,869,,,,,,,,,,,,,
146.5971548,-43.25142971,6,63010,Huon Valley (M),2014,43.6,43.6,43.6,191,2.5,145,3,1015,941,,,,,,,,,,,,,
146.1835748,-41.45394023,6,63210,Kentish (M),2010,42.9,42.3,42.6,50,2.5,39,5.5,521,614,,,,,,,,,,,,,
146.1835748,-41.45394023,6,63210,Kentish (M),2011,43.5,43.1,43.3,62,2.2,34,5.5,572,627,0.9,,6,1683,12,4,63,559,138,770,158,82,60.1
146.1835748,-41.45394023,6,63210,Kentish (M),2012,43.8,43.7,43.7,73,2,49,5.5,503,523,,,,,,,,,,,,,
146.1835748,-41.45394023,6,63210,Kentish (M),2013,44,44.2,44.1,61,2.2,47,5.6,531,388,,,,,,,,,,,,,
146.1835748,-41.45394023,6,63210,Kentish (M),2014,44.8,44.8,44.8,51,2.1,49,5.6,422,478,,,,,,,,,,,,,
143.9854772,-39.86381541,6,63410,King Island (M),2010,44.5,43.7,44.1,24,2.3,8,1.5,83,117,,,,,,,,,,,,,
143.9854772,-39.86381541,6,63410,King Island (M),2011,44.9,44.7,44.8,16,2,9,1.5,83,110,1.1,,4,554,9,,28,120,21,229,34,17,55.6
143.9854772,-39.86381541,6,63410,King Island (M),2012,46.4,46.1,46.2,16,2.3,22,1.5,80,131,,,,,,,,,,,,,
143.9854772,-39.86381541,6,63410,King Island (M),2013,47.1,46.3,46.7,14,2,19,1.5,94,93,,,,,,,,,,,,,
143.9854772,-39.86381541,6,63410,King Island (M),2014,48.1,46.3,47.2,19,2.4,12,1.5,75,93,,,,,,,,,,,,,
